stn,year,f0_
110010,2014,49.22375690607734
110080,2014,48.92762430939227
110100,2014,51.3068493150685
110120,2014,51.112602739726015
110150,2014,49.183644859813086
110162,2014,56.31620879120878
110165,2014,55.83257142857142
110180,2014,51.67472527472527
110190,2014,48.17637362637364
110200,2014,47.581491712707184
110210,2014,48.086740331491704
110220,2014,52.037808219178075
110230,2014,55.58558558558558
110240,2014,46.40276243093922
110250,2014,53.43333333333334
110270,2014,57.04009009009009
110300,2014,53.38131868131868
110320,2014,52.35
110340,2014,55.63563535911602
110350,2014,53.73351648351649
110360,2014,53.298082191780814
110370,2014,58.096846846846844
110400,2014,53.439502762430934
110510,2014,50.96740331491714
110530,2014,50.82637362637363
110550,2014,51.43296703296702
110590,2014,55.539639639639645
110600,2014,52.93922651933702
110700,2014,52.5587912087912
110750,2014,52.386187845303866
110780,2014,48.90690607734806
110800,2014,56.95225225225226
110820,2014,53.83653846153846
110830,2014,54.574324324324316
110850,2014,57.6581081081081
110900,2014,59.01131221719457
111010,2014,51.993681318681325
111050,2014,52.341988950276246
111100,2014,36.63259668508288
111120,2014,49.809944751381224
111190,2014,47.821621621621624
111200,2014,50.905753424657526
111210,2014,54.952232142857135
111260,2014,34.62853185595567
111270,2014,38.39723756906079
111300,2014,50.56181318681319
111360,2014,45.88121546961326
111370,2014,47.10911602209946
111380,2014,33.6803867403315
111400,2014,52.94504504504504
111410,2014,49.048895027624305
111420,2014,50.67937853107344
111440,2014,50.06739726027398
111460,2014,24.86329113924051
111470,2014,46.87900552486189
111480,2014,44.67762430939228
111490,2014,38.90469613259669
111500,2014,51.39342465753426
111520,2014,50.17746478873241
111530,2014,50.2828729281768
111540,2014,49.05366568914957
111550,2014,41.469444444444456
111570,2014,49.11095890410959
111610,2014,47.9045045045045
111650,2014,49.17945205479451
111700,2014,47.4767955801105
111710,2014,46.73434065934066
111730,2014,46.37099447513811
111750,2014,55.13243243243244
111800,2014,41.17292817679557
111820,2014,52.4803867403315
111850,2014,46.72436974789916
111900,2014,53.46684931506848
111920,2014,52.14038461538461
111930,2014,56.04189189189189
111940,2014,54.3260989010989
112010,2014,50.16081081081082
112040,2014,49.05851648351647
112120,2014,29.331159420289858
112130,2014,51.391988950276236
112140,2014,50.209009009009
112200,2014,50.97837837837839
112250,2014,47.500276243093914
112270,2014,54.671171171171174
112290,2014,50.68342541436464
112310,2014,51.025205479452055
112320,2014,49.76381215469613
112340,2014,53.36306306306306
112400,2014,51.81123287671231
112410,2014,42.26077348066298
112420,2014,54.16409090909091
112440,2014,52.56456043956044
112480,2014,53.22430939226518
112520,2014,45.31132596685083
112550,2014,48.795027624309384
112600,2014,48.433783783783795
112610,2014,49.031578947368416
112630,2014,51.74414414414414
112650,2014,40.194117647058825
112700,2014,48.75883977900553
112720,2014,54.16891891891893
112750,2014,47.18508287292817
112780,2014,56.24027149321267
112800,2014,47.61243093922653
112850,2014,56.20540540540541
112900,2014,57.26576576576577
112920,2014,51.43314917127073
112960,2014,56.886936936936934
112980,2014,56.42072072072072
113010,2014,53.03693693693694
113020,2014,53.3931129476584
113040,2014,50.916216216216206
113080,2014,42.33701657458563
113100,2014,35.73011049723758
113120,2014,45.34054054054054
113160,2014,33.864414414414405
113180,2014,26.750467289719627
113250,2014,55.394594594594594
113280,2014,49.81891891891892
113300,2014,52.94864864864866
113310,2014,55.47927927927928
113320,2014,57.115837104072405
113370,2014,46.69549549549551
113400,2014,39.0378453038674
113430,2014,24.92252747252748
113450,2014,48.54060773480662
113460,2014,45.8646408839779
113480,2014,44.272928176795574
113490,2014,45.363063063063066
113500,2014,51.505248618784535
113510,2014,44.60580110497237
113520,2014,51.41261261261261
113540,2014,50.366666666666674
113550,2014,49.79419889502763
113560,2014,48.538950276243106
113570,2014,50.398066298342556
113580,2014,46.761878453038676
113590,2014,51.082653061224484
113620,2014,51.920270270270265
113650,2014,52.9545045045045
113660,2014,32.74374999999999
113670,2014,49.81069767441861
113700,2014,50.37790055248619
113750,2014,51.74819819819819
113780,2014,52.945045045045035
113800,2014,50.92486187845303
113820,2014,49.180939226519335
113830,2014,49.46981981981981
113840,2014,42.680662983425414
113850,2014,47.52613636363636
113860,2014,54.689090909090915
113870,2014,57.71473214285714
113890,2014,51.867582417582426
113900,2014,56.652702702702705
113930,2014,57.401801801801795
113950,2014,58.83693693693694
170200,2014,58.5297520661157
170220,2014,59.668767123287665
170222,2014,57.28385269121812
170223,2014,63.86995708154506
170240,2014,58.50054794520548
170260,2014,60.141643835616435
170300,2014,60.90358126721763
170310,2014,72.5
170330,2014,63.06591549295775
170340,2014,62.4819178082192
170380,2014,61.96958904109587
170400,2014,62.89166666666668
170420,2014,62.99532967032966
170450,2014,59.23042253521126
170460,2014,47.42485875706216
