stn,year,f0_
110010,2003,47.00994318181818
110080,2003,46.78851540616246
110100,2003,50.06648351648352
110120,2003,49.312637362637346
110150,2003,46.44945054945055
110180,2003,48.93407821229051
110190,2003,46.428099173553726
110200,2003,45.10801104972378
110210,2003,45.90906593406592
110220,2003,50.39530386740331
110240,2003,44.4369014084507
110280,2003,49.64545454545455
110300,2003,51.17197802197799
110320,2003,50.44848484848486
110340,2003,53.91322314049587
110350,2003,52.06575342465753
110360,2003,51.49506849315069
110400,2003,51.59615384615385
110510,2003,48.923888888888904
110530,2003,48.3039548022599
110550,2003,48.87361111111111
110600,2003,50.771703296703315
110700,2003,50.95922865013773
110750,2003,50.39478021978022
110780,2003,47.170329670329664
110820,2003,52.130110497237574
111010,2003,50.813698630137
111050,2003,49.99972067039105
111100,2003,35.88851540616247
111120,2003,47.96648044692738
111200,2003,49.064931506849334
111260,2003,34.213535911602186
111270,2003,36.85502793296091
111280,2003,40.88351648351647
111300,2003,48.667032967032966
111350,2003,39.582417582417584
111360,2003,43.49831932773109
111380,2003,32.66840659340659
111410,2003,46.63553719008264
111420,2003,47.285507246376795
111440,2003,45.865205479452044
111460,2003,24.240223463687155
111470,2003,44.19832402234638
111480,2003,42.925
111490,2003,37.441046831955916
111500,2003,49.33818681318681
111520,2003,48.80413223140496
111530,2003,57.89137931034483
111540,2003,49.77493112947658
111550,2003,40.410958904109606
111560,2003,33.18125
111570,2003,45.68000000000002
111650,2003,47.15686813186813
111700,2003,44.47906336088155
111720,2003,46.851014492753634
111740,2003,46.91236263736264
111750,2003,40.9
111800,2003,38.74277456647399
111820,2003,50.41373626373627
111850,2003,45.55879120879119
111900,2003,51.765659340659326
111920,2003,49.5098901098901
111940,2003,51.96043956043955
112040,2003,47.28736263736264
112070,2003,55.961666666666666
112120,2003,35.14752747252746
112130,2003,49.21895604395605
112290,2003,47.300837988826814
112310,2003,48.62575342465754
112400,2003,50.94109589041096
112410,2003,40.96005509641873
112480,2003,50.743131868131854
112520,2003,44.44038461538464
112550,2003,47.08527777777779
112610,2003,47.72032967032967
112700,2003,46.8826923076923
112750,2003,46.8330303030303
112800,2003,45.26208791208791
112920,2003,50.07658402203856
112950,2003,53.41866666666667
113020,2003,50.189560439560445
113080,2003,41.1076923076923
113100,2003,35.178021978021995
113400,2003,37.63269230769232
113430,2003,23.829916897506916
113460,2003,42.78131868131868
113480,2003,42.05989010989013
113500,2003,49.39255014326649
113510,2003,42.758241758241766
113540,2003,47.574999999999974
113550,2003,46.83057851239669
113560,2003,46.631518624641835
113570,2003,49.00222222222222
113580,2003,44.1028735632184
113700,2003,47.867857142857126
113800,2003,48.65192307692306
113820,2003,47.007713498622586
113840,2003,40.87694444444443
113850,2003,45.9412087912088
170220,2003,55.750842696629206
170240,2003,55.033972602739716
170260,2003,55.00357142857145
170310,2003,56.41095890410958
170330,2003,53.5
170340,2003,57.943406593406586
170380,2003,58.10575342465753
170400,2003,51.75
170420,2003,57.634269662921334
170450,2003,42.06666666666667
170500,2003,56.480056179775254
170520,2003,50.75
170560,2003,57.04691011235954
170575,2003,55.43726027397262
170590,2003,50.425
170600,2003,58.309340659340656
170610,2003,51.72500000000001
170620,2003,52.974999999999994
170630,2003,52.125
170670,2003,60.685840707964594
170680,2003,53.15
170690,2003,52.75
170700,2003,51.0754143646409
170740,2003,50.720227920227934
170820,2003,52.98763736263736
170840,2003,51.84423076923079
170850,2003,44.2
170860,2003,54.926373626373625
170880,2003,49.54681440443212
170900,2003,49.06849315068492
170920,2003,51.61999999999999
170960,2003,41.47335164835163
170980,2003,41.732142857142854
170990,2003,32.1
171100,2003,55.05
171120,2003,58.55376044568245
171150,2003,56.758516483516466
171160,2003,57.782122905027926
171200,2003,52.369315068493115
171240,2003,52.435068493150695
171280,2003,51.41890410958904
171290,2003,53.815659340659344
171295,2003,54.648901098901106
171300,2003,57.28397435897436
171400,2003,49.98235294117648
171450,2003,55.724999999999994
