stn,year,f0_
110010,2007,48.17151162790699
110080,2007,48.06211699164345
110100,2007,50.942739726027405
110120,2007,50.55276243093922
110150,2007,47.78579387186629
110162,2007,38.69342105263158
110164,2007,47.165
110165,2007,55.08461538461538
110180,2007,51.11536312849162
110190,2007,47.83621169916434
110200,2007,47.00504201680672
110210,2007,47.29078212290502
110220,2007,51.723055555555554
110240,2007,45.38823529411765
110300,2007,53.475549450549444
110320,2007,51.89237288135593
110340,2007,55.22877094972067
110350,2007,53.17912087912088
110360,2007,53.03479452054793
110400,2007,53.11960784313726
110510,2007,50.4013966480447
110530,2007,50.27310924369747
110550,2007,50.598885793871865
110600,2007,52.122625698324015
110700,2007,52.36078431372549
110750,2007,51.83854748603353
110780,2007,48.184357541899445
110820,2007,53.38067226890756
111010,2007,50.946153846153855
111050,2007,50.54957983193279
111100,2007,35.74261838440111
111120,2007,48.53239436619718
111200,2007,49.53123287671233
111260,2007,34.10388888888889
111270,2007,37.781337047353766
111280,2007,41.24986072423398
111300,2007,49.109392265193364
111350,2007,39.1498599439776
111360,2007,44.62969187675069
111370,2007,44.55208913649025
111380,2007,32.625561797752816
111410,2007,47.91173184357542
111420,2007,49.65462427745665
111440,2007,48.47032967032967
111460,2007,24.893201133144473
111470,2007,45.4594972067039
111480,2007,44.16373626373627
111490,2007,38.03977591036415
111500,2007,50.22712328767124
111520,2007,49.58515406162464
111530,2007,35.3
111540,2007,51.1774373259053
111550,2007,40.02017045454545
111570,2007,47.6095890410959
111650,2007,47.746849315068495
111700,2007,46.19972144846797
111710,2007,44.952824858757054
111730,2007,45.249303621169915
111740,2007,48.04325842696629
111750,2007,49.204469273743015
111800,2007,40.00588235294118
111820,2007,52.22367688022283
111850,2007,46.43501400560224
111900,2007,53.2195054945055
111920,2007,50.62724719101124
111930,2007,49.607692307692304
111940,2007,54.10445682451254
112040,2007,47.75896656534956
112070,2007,41.4
112120,2007,35.958543417366954
112130,2007,50.10196078431372
112250,2007,22.6
112290,2007,49.033707865168545
112310,2007,49.6027397260274
112400,2007,52.2013698630137
112410,2007,41.44957507082153
112440,2007,35.86119402985075
112480,2007,51.52668539325843
112520,2007,45.04233983286909
112550,2007,47.886908077994434
112610,2007,48.709192200557105
112700,2007,47.52980501392757
112750,2007,46.33266475644699
112800,2007,46.050837988826814
112920,2007,51.1769014084507
113020,2007,51.889807162534446
113080,2007,40.196348314606745
113100,2007,35.34277108433735
113180,2007,17.331400966183573
113400,2007,37.014772727272735
113420,2007,26.8
113430,2007,24.030252100840336
113450,2007,46.30619718309859
113460,2007,43.18005617977528
113480,2007,41.71424581005588
113500,2007,49.95391061452514
113510,2007,42.686871508379895
113540,2007,47.6805633802817
113550,2007,46.97653631284917
113560,2007,46.53202247191012
113570,2007,49.156056338028165
113580,2007,44.4477653631285
113700,2007,48.22156862745098
113800,2007,49.030985915492955
113820,2007,47.457703081232495
113840,2007,41.22342857142857
113850,2007,46.827118644067795
113870,2007,51.91260504201681
113890,2007,36.39090909090909
170220,2007,58.38438356164384
170240,2007,57.387397260273964
170260,2007,59.511232876712334
170310,2007,58.416712328767126
170330,2007,53.805263157894736
170340,2007,58.14423076923077
170380,2007,60.18054794520548
170400,2007,53.73684210526316
170420,2007,59.487671232876714
170450,2007,52.789473684210535
170500,2007,58.87845303867404
170520,2007,57.58
170560,2007,59.664010989011
170575,2007,57.496438356164376
170590,2007,54.515789473684215
170600,2007,60.88301369863013
170610,2007,55.41052631578947
170620,2007,59.31666666666667
170630,2007,57.98421052631579
170670,2007,60.767397260273974
170671,2007,54.6027700831025
170672,2007,56.07205479452055
170673,2007,58.48027397260274
170674,2007,59.36356164383561
170680,2007,58.769999999999996
170690,2007,59.205000000000005
170700,2007,52.849315068493155
170740,2007,51.15260273972603
170800,2007,55.05789473684211
170820,2007,54.43788300835654
170840,2007,53.300549450549454
170850,2007,58.285
170860,2007,56.14931506849316
170880,2007,50.02884615384616
170900,2007,50.30631868131868
170920,2007,51.543287671232875
170960,2007,40.27260273972602
170980,2007,39.98547945205479
170990,2007,44.6
171000,2007,55.67
171100,2007,60.870000000000005
171120,2007,61.14297520661157
171150,2007,58.770410958904115
171160,2007,59.940821917808215
171180,2007,55.07
171200,2007,53.65766016713092
171240,2007,52.73808219178082
171270,2007,53.77619047619047
171280,2007,52.75534246575343
171290,2007,54.90835654596099
171295,2007,56.078551532033416
171300,2007,57.199999999999996
171310,2007,56.92
171350,2007,58.370000000000005
171400,2007,50.386849315068496
171450,2007,64.355
171500,2007,59.05589041095891
171550,2007,54.67507246376812
171600,2007,55.07630057803468
171620,2007,54.27058823529412
171700,2007,49.40109589041095
171750,2007,63.57619047619048
171800,2007,62.364999999999995
171840,2007,62.90501392757662
171860,2007,66.97
171880,2007,56.27753424657535
171890,2007,52.65534246575343
171900,2007,37.95316455696203
171950,2007,52.04821917808219
171990,2007,57.78246575342466
172000,2007,57.30782122905028
172005,2007,60.25766016713092
172006,2007,38.266666666666666
172020,2007,56.14000000000001
