stn,year,f0_
110010,2006,46.76330532212884
110080,2006,46.04901408450704
110100,2006,48.99232876712329
110120,2006,48.65835616438357
110150,2006,45.49159663865547
110164,2006,48.322695035460995
110165,2006,52.72575342465753
110180,2006,48.865070422535204
110190,2006,46.116759776536306
110200,2006,44.58033707865169
110210,2006,45.438935574229696
110220,2006,49.93708791208792
110240,2006,44.37818696883853
110300,2006,51.46465753424658
110320,2006,49.72464985994399
110340,2006,53.35774647887324
110350,2006,51.578356164383564
110360,2006,51.223561643835616
110400,2006,50.93135593220339
110510,2006,48.32704225352113
110530,2006,48.066386554621836
110550,2006,48.3512676056338
110600,2006,49.797746478873236
110700,2006,50.08394366197183
110750,2006,49.651830985915495
110780,2006,46.46552706552707
110820,2006,51.49887323943663
111010,2006,50.3186301369863
111050,2006,49.47150837988828
111100,2006,35.055151515151515
111120,2006,47.25210084033614
111200,2006,47.92630136986301
111260,2006,33.96215469613259
111270,2006,37.176685393258424
111280,2006,40.280617977528095
111300,2006,47.800549450549454
111350,2006,39.02689075630252
111360,2006,43.132584269662914
111370,2006,42.7396551724138
111380,2006,32.62346368715084
111410,2006,45.84185393258428
111420,2006,47.38181818181819
111440,2006,46.298630136986304
111460,2006,24.882768361581913
111470,2006,43.78876404494382
111480,2006,42.71813725490196
111490,2006,37.31694915254236
111500,2006,48.95835616438356
111520,2006,47.80056497175141
111540,2006,48.86666666666666
111550,2006,40.52958904109589
111570,2006,45.105479452054794
111650,2006,45.749863013698636
111700,2006,43.417597765363126
111730,2006,47.87894736842105
111740,2006,45.96966292134831
111750,2006,47.17759103641457
111800,2006,39.619101123595506
111820,2006,49.67849162011173
111850,2006,45.49711815561959
111900,2006,51.582692307692305
111920,2006,48.529691876750704
111930,2006,50.19034482758621
111940,2006,52.13809523809523
112040,2006,46.646153846153844
112070,2006,24.0
112120,2006,35.42121212121212
112130,2006,48.45014005602241
112290,2006,46.92773109243696
112310,2006,47.5972602739726
112400,2006,50.39698630136986
112410,2006,40.93605633802818
112480,2006,49.87661971830987
112520,2006,43.90508474576271
112550,2006,46.474293785310735
112610,2006,47.059943977591026
112700,2006,46.202816901408454
112750,2006,44.70312500000001
112800,2006,44.09070422535211
112920,2006,49.19859154929578
113020,2006,50.842465753424655
113080,2006,40.8194366197183
113100,2006,34.95431754874652
113180,2006,22.280480480480485
113400,2006,37.03954802259887
113430,2006,23.849435028248585
113450,2006,44.97816091954023
113460,2006,42.28050139275766
113480,2006,41.34388888888889
113500,2006,49.198328690807806
113510,2006,42.381666666666675
113540,2006,46.17960339943343
113550,2006,46.03694444444445
113560,2006,45.86583333333333
113570,2006,47.79469273743017
113580,2006,43.46305555555555
113700,2006,47.38250000000001
113800,2006,48.195821727019506
113820,2006,46.516666666666666
113840,2006,37.914552238805975
113850,2006,45.45186246418338
113870,2006,50.865921787709496
170220,2006,56.91561643835616
170240,2006,55.80547945205478
170260,2006,57.68547945205479
170310,2006,56.68246575342466
170340,2006,58.94820359281439
170380,2006,58.61917808219179
170420,2006,56.933424657534246
170500,2006,57.45959885386821
170560,2006,57.565479452054795
170575,2006,55.673698630137
170600,2006,58.92958904109588
170670,2006,59.08602739726028
170671,2006,57.01640378548896
170672,2006,53.986849315068504
170673,2006,56.752054794520554
170674,2006,57.68027397260274
170700,2006,51.49972602739726
170740,2006,49.88571428571429
170820,2006,53.01289398280802
170840,2006,51.231506849315075
170860,2006,54.458904109589035
170880,2006,50.93659217877096
170900,2006,49.6945205479452
170920,2006,51.837534246575345
170960,2006,42.743287671232885
170980,2006,42.786849315068494
171120,2006,59.285479452054794
171150,2006,57.09890410958905
171160,2006,58.01785714285714
171200,2006,52.59025787965617
171240,2006,51.998356164383566
171280,2006,50.73698630136987
171290,2006,53.947851002865335
171295,2006,54.90229226361032
171400,2006,50.175000000000004
171500,2006,57.2331506849315
171550,2006,51.7195054945055
171600,2006,53.0627397260274
171700,2006,50.2372602739726
171840,2006,60.64712328767122
171880,2006,54.7158904109589
171890,2006,52.664222873900286
171900,2006,54.06926605504587
171950,2006,51.943561643835615
171990,2006,58.34136986301368
172000,2006,57.812607449856735
172005,2006,59.666858789625365
172006,2006,55.786
172020,2006,56.92849315068492
172030,2006,51.96191780821918
172100,2006,62.189315068493144
172180,2006,63.23925501432665
172190,2006,61.746849315068495
172340,2006,63.93643835616437
172370,2006,62.29307479224378
172375,2006,63.36321243523316
172400,2006,54.22802197802197
172410,2006,55.12986301369863
172440,2006,53.806301369863014
172480,2006,56.32456140350875
172500,2006,54.13162393162393
172600,2006,61.53068493150685
172700,2006,38.1
172734,2006,63.24575342465755
172800,2006,60.791506849315056
172820,2006,66.8037037037037
172900,2006,67.25342465753425
172920,2006,59.02164383561645
172950,2006,64.13698630136986
173000,2006,65.71753424657534
173100,2006,68.83561643835617
173200,2006,68.35863013698629
173300,2006,67.9693009118541
173500,2006,64.23863013698627
