stn,year,temp,dewp,slp,stp,visib,prcp
110010,2001,46.66065088757398,40.60502958579881,1016.7565088757395,943.8121301775149,999.9,1223.6699999999998
110080,2001,45.62792792792793,39.33333333333334,1070.6519519519518,999.8828828828828,994.0168168168169,137.73999999999998
110100,2001,48.47671232876712,41.94739726027398,9999.9,9999.9,5.777534246575343,1935.359999999997
110120,2001,48.03195266272189,247.79733727810648,1096.2248520710061,969.989053254438,95.10946745562131,440.31000000000023
110150,2001,45.175975975975966,39.141141141141134,1016.7768768768769,951.6723723723723,996.918618618619,1027.3499999999997
110180,2001,48.38753709198812,43.253709198813084,1016.9258160237387,984.3023738872406,999.9,27.81999999999999
110190,2001,45.142307692307696,40.06715976331359,1016.0855029585798,944.4911242603553,111.52366863905317,224.33000000000004
110200,2001,44.49880952380953,38.38958333333335,1016.6800595238095,956.2973214285714,999.9,118.89000000000006
110210,2001,44.60739644970414,39.56627218934912,1016.4500000000004,950.4964497041419,437.38905325443784,26.34999999999999
110220,2001,49.2545205479452,40.745205479452046,1016.2816438356164,977.6104109589039,732.3583561643834,218.93000000000006
110240,2001,43.1759420289855,37.5994202898551,9999.9,905.0800000000004,999.9,19.92999999999999
110280,2001,48.96060606060606,42.99944903581266,1016.7796143250686,982.6589531680437,399.6294765840219,326.50000000000017
110300,2001,50.797118155619586,42.24755043227666,3527.9645533141206,3512.74553314121,12.329394812680112,925.2899999999988
110320,2001,48.943582089552244,41.76776119402986,1016.281791044776,991.2802985074626,484.54865671641795,119.52000000000001
110340,2001,52.59112426035503,41.801183431952666,1016.2201183431955,994.8355029585798,999.9,17.389999999999997
110350,2001,50.83254437869824,42.8550295857988,1042.8328402366865,1017.7704142011834,12.854142011834314,1120.6099999999983
110360,2001,50.8208219178082,42.278356164383574,9926.075068493152,9925.893150684933,6.327671232876711,1922.2999999999963
110400,2001,43.48854166666667,36.97187500000001,1020.8312500000001,996.4114583333333,999.9,2.46
110510,2001,47.63920972644379,42.12857142857143,1017.0313069908814,970.4003039513678,999.9,30.53999999999998
110530,2001,41.58804347826087,37.844565217391306,1021.6880434782611,969.4347826086956,729.7771739130432,7.54
110550,2001,47.85059523809522,42.17559523809524,1017.4577380952378,979.2398809523806,999.9,33.18999999999998
110600,2001,49.444578313253025,42.37771084337347,1017.2286144578316,985.5990963855421,999.9,29.039999999999992
110700,2001,42.639325842696636,36.91011235955056,1020.2831460674158,995.2280898876405,999.9,2.09
110750,2001,49.247619047619075,41.79374999999998,1015.9160714285719,991.2940476190475,902.6214285714287,913.2899999999996
110780,2001,45.66047904191616,39.547904191616766,1016.4119760479042,934.7059880239526,202.40778443113766,1732.1399999999992
110820,2001,50.78605341246291,41.26172106824926,1016.4824925816024,989.6727002967357,999.9,16.909999999999993
111010,2001,49.88328767123288,70.85424657534243,1017.1506849315068,965.1328767123284,21.492876712328762,68.02999999999999
111050,2001,49.69418604651163,43.33982558139536,1017.3683139534887,965.0267441860462,999.9,539.1600000000001
111100,2001,23.5,1.8,9999.9,9999.9,38.1,0.0
111120,2001,47.07994186046512,39.400000000000006,1016.6273255813952,922.9819767441862,999.9,33.609999999999985
111200,2001,48.19287671232879,41.736164383561636,9926.077808219177,9925.522191780821,6.812054794520548,1841.8299999999972
111260,2001,31.375301204819277,143.52228915662647,9999.9,9999.9,19.304216867469883,114.46000000000002
111280,2001,39.28095238095238,32.471726190476204,9999.9,1016.675595238095,999.9,40.06999999999999
111300,2001,47.80521978021977,41.68598901098903,1017.5013736263736,958.9980769230768,211.2335164835164,57.68999999999999
111350,2001,37.7185628742515,30.480538922155684,9999.9,848.2254491017965,999.9,40.080000000000005
111360,2001,42.91424418604651,36.627906976744185,9999.9,900.378488372093,351.1633720930231,844.4999999999995
111380,2001,30.905621301775145,24.46213017751479,9999.9,766.6940828402367,82.32544378698226,405.75
111400,2001,47.446520146520136,75.97985347985347,9999.9,9999.9,22.29780219780221,645.3199999999997
111410,2001,45.56826347305388,40.46736526946108,1071.7733532934135,1007.0152694610781,999.9,32.75999999999999
111420,2001,38.45760869565218,35.30760869565217,1119.7304347826089,944.3369565217392,11.856521739130436,7.430000000000001
111440,2001,46.896978021978036,39.32967032967031,1658.7771978021972,1550.4156593406594,217.05357142857142,638.53
111460,2001,23.00331491712708,45.963259668508286,9999.9,744.0950276243099,14.879558011049719,75.94999999999999
111470,2001,43.76976744186046,38.190406976744185,1017.5142441860465,917.1258720930231,999.9,34.31999999999999
111480,2001,41.28950000000001,428.42749999999995,9999.9,9999.9,18.791000000000004,14.86
111490,2001,36.14006024096387,30.326506024096382,9999.9,823.0126506024096,999.9,26.709999999999994
111500,2001,49.18520547945206,41.005753424657556,9950.677534246577,9950.393972602742,6.554246575342464,2050.239999999996
111520,2001,47.58849557522124,42.099705014749276,1016.5185840707962,956.9289085545721,999.9,46.279999999999994
111530,2001,56.2,42.95,9999.9,9999.9,11.05,0.0
111540,2001,48.68614457831325,43.020481927710854,1017.0180722891566,966.0921686746989,999.9,244.66000000000005
111550,2001,38.139762611275955,31.157270029673583,9999.9,835.0525222551925,107.68575667655784,73.69999999999999
111560,2001,48.10909090909091,371.40717703349287,1575.6669856459334,1220.0478468899526,12.056459330143538,222.0100000000001
111570,2001,45.50246575342465,38.598904109589036,3331.076712328767,3299.328493150685,13.595068493150679,1137.3799999999992
111650,2001,46.12947976878613,36.84624277456645,3483.614739884393,3399.4739884393057,18.48381502890173,1025.3799999999985
111700,2001,43.919287833827894,39.99139465875372,1017.0661721068249,944.161721068249,183.15637982195855,954.3799999999997
111720,2001,44.41186943620179,35.081602373887236,9999.9,9999.9,9.448664688427304,545.0499999999997
111740,2001,46.55739644970415,38.396745562130135,1016.3766272189349,948.7355029585798,999.9,17.389999999999997
111800,2001,38.3223602484472,64.34596273291925,9999.9,841.4139751552796,996.8816770186335,836.34
111820,2001,49.931952662721876,40.48579881656807,1043.1952662721894,1009.312426035503,130.923076923077,118.43000000000009
111850,2001,44.229787234042554,35.889361702127665,9999.9,901.1896656534954,999.9,25.099999999999994
111900,2001,50.80147928994083,42.283431952662724,1016.2284023668645,993.1065088757397,8.745857988165676,1519.9699999999978
111920,2001,49.00621301775146,69.90147928994084,1043.12100591716,1011.0982248520711,999.9,18.33
111940,2001,50.86279761904762,42.21428571428571,1016.325892857143,1000.3574404761904,999.9,14.859999999999992
112040,2001,46.50222222222221,38.38916666666667,1016.8758333333334,938.5983333333335,999.9,22.179999999999996
112100,2001,42.52953367875648,83.34559585492227,9999.9,9999.9,25.419689119170986,14.770000000000001
112120,2001,33.48858024691357,58.36080246913577,9999.9,839.774074074074,17.23950617283951,39.53
112130,2001,48.75705521472395,39.937730061349704,1016.6214723926379,958.1214723926378,920.9990797546016,726.9799999999998
112140,2001,44.20384615384616,69.94580419580419,9999.9,9999.9,25.269930069930073,121.07000000000008
112310,2001,48.72383561643838,40.67150684931506,9999.9,9999.9,6.365479452054795,2332.049999999998
112400,2001,51.35671232876712,42.152328767123294,9975.267123287675,9975.158630136984,6.02109589041096,2126.0899999999974
112410,2001,39.47111801242236,33.46180124223603,9999.9,853.4757763975158,999.9,917.2800000000001
112480,2001,53.96220472440944,46.94566929133859,1017.4791338582678,991.8850393700789,999.9,12.100000000000001
112520,2001,43.186646884273,34.88456973293768,9999.9,880.4281899109795,999.9,628.9899999999999
112550,2001,46.38700906344412,38.60996978851964,1016.7450151057403,933.4558912386707,999.9,35.13
112650,2001,28.56404494382022,21.397752808988763,9999.9,783.5662921348313,999.9,4.279999999999999
112700,2001,46.71993957703927,40.49697885196375,1016.3519637462235,942.767069486405,999.9,31.949999999999996
112750,2001,44.372693726937264,37.26531365313652,9999.9,9999.9,999.9,20.34
112800,2001,44.23392857142855,37.32440476190474,1016.9651785714289,921.9761904761904,999.9,27.149999999999988
112920,2001,48.9973293768546,41.06973293768547,1016.2955489614243,953.4204747774477,999.9,19.43
112950,2001,41.81145833333332,36.815625,1020.84375,987.5291666666665,999.9,3.5200000000000005
113020,2001,51.322099447513835,44.371546961325954,1737.045856353591,1692.0342541436464,300.57900552486194,847.7099999999998
113080,2001,39.278571428571425,31.20684523809523,9999.9,851.1663690476192,999.9,81.59
113100,2001,33.24656716417912,22.78746268656717,9999.9,767.4698507462685,999.9,26.15999999999999
113400,2001,35.85266272189349,28.516568047337277,9999.9,800.9786982248519,999.9,56.93000000000001
113430,2001,16.091666666666665,981.0569444444445,9999.9,692.1402777777778,999.9,12.029999999999998
113460,2001,41.987797619047605,36.71845238095238,9999.9,908.1250000000001,999.9,34.02999999999999
113480,2001,41.3165680473373,34.19733727810653,9999.9,884.8523668639053,999.9,21.009999999999998
113500,2001,48.774404761904755,42.72172619047618,1017.1377976190479,966.7848214285717,999.9,52.17999999999998
113510,2001,41.2594674556213,36.062130177514774,9999.9,878.714201183432,999.9,41.26999999999998
113540,2001,39.61145833333334,36.61041666666665,1022.5552083333333,961.496875,999.9,12.14
113550,2001,45.54386503067487,39.232515337423315,1017.3478527607361,944.7493865030673,999.9,42.879999999999974
113560,2001,45.48308605341242,38.87359050445106,1017.4192878338276,939.1747774480712,999.9,53.139999999999986
113570,2001,47.50119047619049,40.94107142857142,1016.9467261904758,953.3940476190481,999.9,58.11999999999998
113580,2001,43.151928783382786,36.306231454005925,1017.6246290801186,923.4709198813056,999.9,41.23999999999999
113700,2001,39.81041666666668,34.54166666666666,1021.603125,960.4864583333334,937.9479166666667,502.2
113800,2001,48.33582089552238,39.604477611940304,1016.2149253731344,958.6053731343283,999.9,23.069999999999993
113820,2001,46.77976190476191,38.76547619047618,1016.0803571428572,947.3574404761903,999.9,225.23999999999998
113840,2001,40.020180722891574,34.44909638554218,9999.9,866.1783132530121,999.9,25.639999999999993
113850,2001,44.44149253731345,37.135820895522386,9999.9,907.1844776119402,999.9,1220.1299999999992
170220,2001,58.52876712328768,49.91260273972605,1015.3526027397261,9999.9,10.716712328767121,745.9399999999996
170240,2001,57.52637362637363,50.110989010989,1015.4478021978022,9999.9,9.858516483516485,1141.1899999999998
170260,2001,60.421776504297995,52.63982808022922,1015.0756446991403,9999.9,11.368194842406877,625.0699999999996
170310,2001,54.784905660377355,45.900000000000006,1018.2839622641509,9999.9,10.926415094339623,214.28
170340,2001,64.83295454545454,53.92556818181817,1015.7176136363636,9999.9,11.680113636363634,230.0900000000001
170380,2001,60.29478021978024,52.34285714285715,8419.789835164835,9999.9,7.288461538461538,1131.2099999999991
170420,2001,60.43504273504273,78.71766381766379,1017.5284900284903,9999.9,11.486324786324785,1292.6800000000003
170500,2001,58.28674033149172,45.18977900552486,1015.7082872928174,9999.9,11.502762430939228,118.80000000000003
170560,2001,58.78547945205479,50.93479452054795,1016.1797260273974,9999.9,11.683287671232875,425.1499999999998
170575,2001,56.702234636871516,47.11340782122907,9999.9,9999.9,6.150279329608938,4699.529999999997
170600,2001,60.69616438356166,50.07616438356165,9212.075890410955,9999.9,6.483013698630138,927.9399999999997
170670,2001,63.424277456647346,142.24884393063576,1093.5479768786126,9999.9,16.565028901734102,821.5899999999999
170700,2001,52.86109589041096,44.42136986301369,1014.8857534246577,929.3989041095891,8.463835616438367,422.25
170740,2001,53.04499999999998,39.552777777777784,1039.7944444444443,948.1052777777778,11.445833333333331,916.8399999999998
170820,2001,54.01246006389775,42.59329073482429,9999.9,9999.9,6.594249201277956,9399.08999999999
170840,2001,53.65178082191782,40.236712328767105,1014.6495890410956,925.6690410958904,11.9013698630137,517.36
170850,2001,58.97091412742382,40.72160664819945,1014.8556786703601,9999.9,12.018836565096949,416.26
170900,2001,51.759452054794515,39.10219178082193,9999.9,871.1684931506848,9.09835616438356,714.29
170920,2001,53.16712328767127,39.89287671232876,9999.9,4730.725753424658,9.572054794520549,712.5899999999997
170960,2001,42.2158904109589,28.436438356164377,9999.9,9019.124931506853,6.506575342465756,1217.0199999999993
