stn,year,temp,dewp,slp,stp,visib,prcp
110010,2004,46.29559228650137,39.8112947658402,1042.39476584022,969.5245179063362,999.9,21.73999999999999
110080,2004,45.617582417582405,38.63846153846155,1042.873901098902,971.7706043956044,714.0505494505496,30.419999999999984
110100,2004,49.1,43.925409836065555,8527.808743169393,8521.468306010924,5.664754098360656,28.5
110120,2004,48.51318681318683,5891.414010989011,6274.9277472527465,996.0906593406593,76.37115384615383,41.05999999999998
110150,2004,45.328296703296694,39.14862637362637,1042.5164835164833,977.5357142857141,696.9895604395604,22.039999999999978
110164,2004,51.5309090909091,9999.9,9999.9,9999.9,14.674545454545452,4199.579999999998
110165,2004,57.67148936170212,46.16851063829786,9999.9,9999.9,774.967234042553,8299.169999999991
110180,2004,48.72747252747254,42.12912087912086,1042.3708791208783,1009.828021978022,999.9,27.69999999999999
110190,2004,45.40796703296704,38.45247252747253,1016.9989010989012,945.3335164835165,313.35082417582413,22.12999999999999
110200,2004,44.41222222222222,37.48333333333335,1042.7611111111105,982.4661111111116,999.9,24.919999999999987
110210,2004,44.84337016574586,38.090607734806625,1042.1723756906079,976.355524861878,686.6237569060776,29.699999999999974
110220,2004,49.21923076923079,41.401648351648355,1041.5269230769225,1002.9425824175827,777.6096153846152,13.999999999999993
110240,2004,42.98571428571429,36.29368131868131,9999.9,930.7766483516484,999.9,21.99999999999999
110280,2004,48.80874316939894,41.3292349726776,1041.4789617486338,1007.4270491803279,27.37267759562842,27.659999999999986
110300,2004,50.276775956284155,42.481693989071026,1606.9980874316939,1586.8609289617486,651.8256830601093,121.38
110320,2004,49.463736263736244,41.62362637362638,1042.2217032967028,1017.2818681318682,819.8351648351647,20.22999999999999
110340,2004,52.83104395604397,42.870879120879124,1041.8703296703297,1020.5315934065932,999.9,25.539999999999992
110350,2004,50.972677595628404,42.566120218579236,1016.8959016393441,991.8355191256834,14.483060109289617,26.289999999999992
110360,2004,50.604371584699464,41.81284153005463,9999.9,9999.9,6.361202185792349,23.489999999999988
110400,2004,50.601923076923065,41.80714285714285,1041.9766483516485,1018.0480769230769,999.9,16.199999999999992
110510,2004,47.28702531645569,40.25126582278481,1131.945253164557,1085.7962025316458,999.9,30.24999999999999
110530,2004,47.964835164835165,41.00192307692306,1042.9458791208795,991.6631868131865,937.3596153846154,36.84999999999999
110550,2004,47.50280373831776,40.538006230529604,1131.0442367601252,1121.2588785046719,999.9,32.36
