stn,year,f0_
110010,2002,48.27790368271952
110080,2002,47.557507082152966
110100,2002,50.49698630136986
110120,2002,50.19747899159665
110150,2002,47.49606741573034
110180,2002,50.43746478873239
110190,2002,47.176536312849144
110200,2002,46.26392045454545
110210,2002,47.078431372549005
110220,2002,51.09306358381504
110240,2002,45.15155807365437
110280,2002,50.509863013698634
110300,2002,51.83893557422968
110320,2002,51.148044692737415
110340,2002,54.58123249299718
110350,2002,52.73753501400558
110360,2002,52.150136986301376
110400,2002,52.17887323943663
110510,2002,49.794084507042264
110530,2002,49.4840909090909
110550,2002,49.66855524079321
110600,2002,51.4675070028011
110700,2002,51.29461756373937
110750,2002,50.991354466858795
110780,2002,47.99776536312851
110820,2002,52.72072829131653
111010,2002,50.94191780821919
111050,2002,50.59608938547487
111100,2002,39.425136612021866
111120,2002,48.58935574229692
111200,2002,49.731780821917816
111260,2002,35.38200692041522
111270,2002,39.27454545454547
111280,2002,41.014655172413796
111300,2002,49.283287671232884
111350,2002,39.40057142857141
111360,2002,44.78291316526613
111380,2002,32.80195530726258
111400,2002,51.45627906976745
111410,2002,47.7988732394366
111420,2002,49.091691394658746
111440,2002,48.12849315068493
111460,2002,24.98419540229884
111470,2002,45.801960784313735
111480,2002,43.63612565445026
111490,2002,39.09860335195532
111500,2002,50.172602739726024
111520,2002,49.5699716713881
111530,2002,46.733333333333334
111540,2002,50.67272727272728
111550,2002,40.69159663865545
111560,2002,51.389552238805976
111570,2002,46.87170329670331
111650,2002,47.06190476190476
111700,2002,46.12011173184358
111720,2002,45.328969359331474
111740,2002,48.16317280453258
111800,2002,39.73275862068966
111820,2002,51.79189944134078
111850,2002,46.05955056179773
111900,2002,52.78184357541899
111920,2002,51.051540616246506
111940,2002,52.91736694677873
112040,2002,47.97205479452054
112070,2002,47.111111111111114
112100,2002,45.41075268817204
112120,2002,35.74776119402984
112130,2002,50.35518207282914
112140,2002,48.73858921161828
112290,2002,40.706097560975614
112310,2002,49.65068493150683
112330,2002,48.93333333333333
112400,2002,52.04109589041096
112410,2002,41.405775075987854
112480,2002,52.04441340782124
112520,2002,44.99915730337078
112550,2002,47.91316526610645
112600,2002,55.332727272727254
112610,2002,39.131707317073165
112650,2002,34.92918454935624
112700,2002,48.144817927170884
112750,2002,46.022068965517256
112800,2002,46.05098591549296
112920,2002,50.74929971988796
112950,2002,51.96458923512747
113020,2002,51.97994505494507
113080,2002,41.40028089887639
113100,2002,35.15786516853932
113400,2002,37.68845070422537
113430,2002,24.591242937853114
113460,2002,44.293837535014006
113480,2002,43.45084745762712
113500,2002,50.423314606741556
113510,2002,43.61549295774648
113540,2002,48.57759103641457
113550,2002,47.79654178674348
113560,2002,47.4385269121813
113570,2002,49.352100840336135
113580,2002,45.26525423728815
113700,2002,49.03549295774646
113800,2002,49.85126050420168
113820,2002,48.66151685393258
113840,2002,41.81211267605634
113850,2002,46.501120448179286
170220,2002,57.775549450549455
170240,2002,56.49861495844877
170260,2002,58.90225988700566
170310,2002,57.4670360110803
170340,2002,59.54615384615386
170380,2002,59.43369863013699
170420,2002,58.4096685082873
170500,2002,57.516483516483554
170560,2002,58.53736263736263
170575,2002,44.63962264150943
170600,2002,59.9
170670,2002,62.43432835820893
170700,2002,51.42472527472526
170740,2002,51.0958456973294
170820,2002,52.61616438356167
170840,2002,50.97884615384615
170850,2002,50.14372294372291
170860,2002,59.25703971119135
170880,2002,54.36317689530687
170900,2002,48.09917582417582
170920,2002,49.638461538461534
170960,2002,39.22547945205479
170980,2002,40.2890410958904
171000,2002,37.37701149425288
171120,2002,60.10796703296703
171150,2002,58.10383561643835
171160,2002,58.35796703296701
171200,2002,51.06739726027397
171240,2002,51.54109589041095
171280,2002,50.08821917808219
171290,2002,53.17759103641454
171295,2002,52.90164835164835
171300,2002,42.1
171350,2002,36.49540229885057
171400,2002,49.96115702479339
171500,2002,57.93068493150686
171600,2002,51.80961538461542
171700,2002,48.749589041095874
171750,2002,49.95747126436782
171840,2002,61.44325068870523
171880,2002,54.75659340659339
171900,2002,51.90247252747253
171950,2002,50.20438356164381
172000,2002,55.87561643835617
172005,2002,59.84272727272728
172020,2002,55.04368131868134
172030,2002,53.564606741573044
172050,2002,30.760919540229885
172100,2002,61.19285714285714
172180,2002,63.72630136986301
172190,2002,62.81561643835615
172340,2002,64.03557422969186
172370,2002,61.359615384615395
172400,2002,53.51510989010991
172440,2002,51.59068493150684
172480,2002,53.66977401129944
172500,2002,51.68736263736264
172550,2002,47.335632183908054
172600,2002,61.293150684931526
172700,2002,65.89450549450547
172734,2002,61.98758620689656
172750,2002,45.73846153846156
172800,2002,59.67808219178082
